image,miou,iou,dice,recall,precision,f2,biou,aacc,macc
RipVIS-001_00003.jpg,0.8742428928606031,0.7775736302237923,0.8748707980393449,0.7911404177676091,0.9784221483422273,0.8226327730166006,0.018246027071170092,0.9735970052072769,0.8944179851405037
RipVIS-001_00004.jpg,0.8685505125679414,0.7658014527770867,0.867369829799048,0.7840724286939821,0.9704694691504085,0.8153948326393057,0.01218294387613682,0.9737619357628323,0.890570492499696
RipVIS-001_00005.jpg,0.8784665689417004,0.7831570262468383,0.8783937866596249,0.8102801743766931,0.9590098866883283,0.8362174203048113,0.025166096230085342,0.9760449218739409,0.9030701087986076
RipVIS-001_00006.jpg,0.8824582662503402,0.7899240112408512,0.882634130030182,0.8199660469460895,0.9556740583336671,0.8439341831059745,0.02775024776456883,0.9771419270822731,0.9077563460097628
RipVIS-001_00007.jpg,0.8679290552867538,0.763354277224391,0.8657979704747129,0.7887344657612563,0.9595511648886278,0.8178528557641405,0.018403680732465757,0.9747439236100535,0.8924523168640672
RipVIS-001_00008.jpg,0.8649192889379992,0.7573518714720645,0.8619239934432261,0.777493306015751,0.9669258119166987,0.8091997157703069,0.024474110027412194,0.9746625434017202,0.8872409618207306
RipVIS-001_00009.jpg,0.8733689303979719,0.772488923630206,0.8716431604526858,0.8008148532313059,0.9562159650946369,0.8277184767504725,0.023182711193873728,0.976319444443385,0.8983611529680173
RipVIS-001_00010.jpg,0.8790090464729221,0.7821231431471823,0.8777430966593851,0.8087267919033803,0.9596380894975403,0.834988612136891,0.025564210100746113,0.9778146701378279,0.9025056487178521
RipVIS-001_00011.jpg,0.8836779569014646,0.7901518438092175,0.8827763371490028,0.8136524565172649,0.9647354830038439,0.8399609835286848,0.03714170366630163,0.9790060763878266,0.9052259888530846
RipVIS-001_00012.jpg,0.8901027476512942,0.8012747198969423,0.8896751961775006,0.8232972047823925,0.9676952166261994,0.8486232598178145,0.028605721138506554,0.9805805121517138,0.9102042711956827
RipVIS-001_00013.jpg,0.8877180099164963,0.7965115619629097,0.8867313507213089,0.8186925910288305,0.967104085469244,0.844615477121039,0.028007889540826843,0.9805305989572694,0.9079171463750172
RipVIS-001_00014.jpg,0.9017763631498059,0.821823980899464,0.9021991032237001,0.8470225144162448,0.9650652080059676,0.8682629649742059,0.031334622817923666,0.9831488715267109,0.9219623319573572
RipVIS-001_00015.jpg,0.9084770510508947,0.8340811270469104,0.9095356958281126,0.8618379143463273,0.9628223882633823,0.8803038372465714,0.027433796908471364,0.9842306857628209,0.9292334296460694
RipVIS-001_00016.jpg,0.9069805343770292,0.8312796860922045,0.9078675337311088,0.8689124203908414,0.9504794637227575,0.8840863001764365,0.030068253084289197,0.9840429687489323,0.9322043959185033
RipVIS-001_00017.jpg,0.9087039095734358,0.8342631603218407,0.9096439140995018,0.8643673474178906,0.9599259515627425,0.8819261246004982,0.027961458524851414,0.9844628906239318,0.9303887838653158
RipVIS-001_00018.jpg,0.918927589693566,0.8524543378894067,0.9203512555787478,0.8893520413749507,0.9535895286995546,0.9014977175840344,0.03619654913049577,0.9865364583322629,0.9426016871311937
RipVIS-001_00019.jpg,0.9185988116341248,0.8519049594021224,0.9200309714351165,0.8918332154665001,0.950070044657441,0.9029023296005466,0.024843577470584546,0.9864398871517074,0.9436704534840497
RipVIS-001_00020.jpg,0.9300634159548129,0.8725645139780603,0.9319460103667045,0.9243293672482737,0.9396892214824384,0.9273610356040168,0.030855812142275212,0.9885384114572607,0.9594125738901379
RipVIS-001_00021.jpg,0.9180484337565495,0.8506441806498427,0.9192952265422994,0.9164219062600211,0.9221866213179601,0.9175690763020854,0.028882938020489107,0.9865657552072629,0.9546888008635246
RipVIS-001_00022.jpg,0.9030471171859209,0.8233792995935715,0.9031355130302307,0.91314341897753,0.8933445989744789,0.9091137579435841,0.021878025165173662,0.9840039062489323,0.9517243553577971
RipVIS-001_00023.jpg,0.8991736520663941,0.8161368778866191,0.8987614180670476,0.9191104327793647,0.8792939366566378,0.9108612451822181,0.019193106145868957,0.9835123697905995,0.9540972905777494
RipVIS-001_00024.jpg,0.8959890502465672,0.8106151703021608,0.8954030470946324,0.9351958683460361,0.8588584042780341,0.9188617267356022,0.01863110413441241,0.9827398003461558,0.9610068333661181
RipVIS-001_00025.jpg,0.91505616556682,0.8450326606117161,0.9160083489595761,0.9649318118429596,0.8718064775589444,0.9447484304150681,0.036019900490344293,0.9862022569433744,0.9764664237263448
RipVIS-001_00026.jpg,0.9083914733055286,0.8325874316497951,0.9086468861136457,0.9553200568854152,0.8663218183113656,0.9360869977308334,0.04707327055933826,0.985347222221153,0.9715734549662669
RipVIS-001_00027.jpg,0.9036714490253396,0.8236335136670927,0.9032884156760987,0.9516270374342523,0.8596231991020685,0.9316837686033609,0.03489795917655143,0.9848611111100425,0.969577672446568
RipVIS-001_00028.jpg,0.9097480970063747,0.8345025551143113,0.909786200938065,0.9693190992947384,0.8571428571315246,0.9445948426840889,0.05408493619232814,0.9860492621517079,0.9783387514420036
RipVIS-001_00029.jpg,0.9580891338659436,0.9221300264289517,0.9594876660265695,0.9733397497437706,0.9460243217813217,0.9677511961722488,0.0666032349984293,0.9944401041655876,0.9846553507458955
RipVIS-001_00030.jpg,0.919395831755921,0.8508753095310564,0.9194301800337235,0.989413938298084,0.8586926688211096,0.9601797500169605,0.04126547454349714,0.988695746526705,0.9890298005129967
RipVIS-001_00031.jpg,0.8967960528049728,0.8089430309538619,0.8943819867310066,0.9720373986662973,0.8282163419648038,0.9394113501000457,0.03481288075830877,0.9855859374989305,0.9792654862596167
RipVIS-001_00032.jpg,0.9104015424094819,0.8327682344678252,0.9087545482363005,0.9733303282816218,0.8522142375416912,0.9464291584333807,0.03498609823100415,0.9887076822905938,0.9814904431732644
RipVIS-001_00033.jpg,0.9167449908139256,0.844009863092526,0.9154071027332423,0.9402493085109641,0.8918438123143907,0.9301523641747409,0.05865453673482055,0.9900466579850369,0.966660736776601
RipVIS-001_00034.jpg,0.905590359926606,0.8229148678842529,0.9028560602386885,0.9182257846795078,0.8879923974045393,0.9120155246457579,0.04614652710605458,0.9888726128461492,0.9556571069600699
RipVIS-001_00035.jpg,0.9109986826675058,0.8336847610972117,0.909299983055282,0.9852608804646732,0.8442134533758572,0.9534028203556101,0.06668231977772192,0.9889594184017046,0.9872202063133032
RipVIS-001_00036.jpg,0.8830040130438876,0.7821298378844004,0.877747312522281,0.9892287468659532,0.7888478628076092,0.9414022823684053,0.029268292676437182,0.9847601996517092,0.9868636730783003
RipVIS-001_00037.jpg,0.8852794281709694,0.785817678834505,0.8800648444105007,0.9425870550604305,0.8253209459320047,0.9165416072634501,0.03212134730490267,0.9855501302072639,0.9653488183265866
RipVIS-001_00038.jpg,0.8271666584086863,0.6834848598607023,0.8119881279089807,0.9984998444778087,0.6841874341788574,0.9144784461959145,0.016039481798058915,0.9725748697906114,0.9847200648896728
RipVIS-001_00039.jpg,0.8216133628254225,0.6737014991642952,0.8050437900673264,0.9814345080507775,0.6823981187216072,0.9023500301031446,0.014424026869309617,0.9713292100683905,0.9760575433738334
RipVIS-001_00040.jpg,0.838935652412139,0.7051246779793272,0.8270652428946618,0.9258024792557951,0.7473590732468176,0.8836075181701649,0.04121431442677637,0.9744140624989427,0.9518282114349965
RipVIS-001_00041.jpg,0.8186278768761683,0.6706955191779007,0.8028937786436752,0.8599294671867375,0.7529533864547453,0.8361696557140987,0.01710222905128704,0.9686924913183933,0.9186663414206286
RipVIS-001_00042.jpg,0.8246733677078711,0.6817669237087883,0.8107745658420878,0.8806833230205015,0.7511483145409108,0.8513213665974455,0.020438777419756464,0.969685329860059,0.928727253528778
RipVIS-001_00043.jpg,0.8094847018063827,0.6527879807501032,0.789923436463812,0.8280578350793872,0.7551467967768423,0.8123706110989873,0.015217391301340435,0.9682031249989494,0.9035829402695301
RipVIS-001_00044.jpg,0.8496893230757142,0.7235192305055886,0.8395835888565591,0.8306308492600812,0.848731420764577,0.8341889351641689,0.025697651068922373,0.9772938368044951,0.9096123114074728
RipVIS-001_00045.jpg,0.841249853946611,0.7070697381126299,0.828401701847729,0.8396445948668102,0.8174559165890231,0.8351110147188782,0.017049329389168144,0.9768055555544957,0.9131246206349745
RipVIS-001_00046.jpg,0.8238833704758232,0.6758366383165653,0.8065662521801242,0.8460133497020221,0.7706338762985219,0.8297803733295117,0.012843224089272978,0.9734819878461659,0.9142038783880446
RipVIS-001_00047.jpg,0.8261039479567283,0.6795298172766628,0.8091905368831286,0.8224098034608348,0.7963895156965112,0.8170706040442307,0.0333845815872206,0.9741742621517208,0.903705198160816
RipVIS-001_00048.jpg,0.7789000044560278,0.5963386507712337,0.7471330102583515,0.7642123735662287,0.7308003709538974,0.7572877736252002,0.02566756364610483,0.9635373263878434,0.8714324957645063
RipVIS-001_00049.jpg,0.8455426331561333,0.7149737903681015,0.8338014194545093,0.8193197364360965,0.8488042486503192,0.8250516221386134,0.019177498397788727,0.9774620225683838,0.9042514041839615
RipVIS-001_00050.jpg,0.7967792762211127,0.6304202030407435,0.7733223642162995,0.8473074830857517,0.7112201103524634,0.8160772609022354,0.023769100164734908,0.9653190104156192,0.9107421808048375
RipVIS-001_00051.jpg,0.779022377029227,0.6021289709214525,0.7516610483301384,0.8839135101842676,0.6538335015863309,0.8257950641409525,0.026281775091279238,0.9586729600684042,0.924139522288759
RipVIS-001_00052.jpg,0.7648001069100918,0.5791034774925444,0.7334585551190119,0.8682445409557628,0.6348973131744337,0.8087925638647204,0.02966466035475824,0.9536534288184096,0.9143339779794797
