image,miou,iou,dice,recall,precision,f2,biou,aacc,macc
RipVIS-001_00003.jpg,0.8957279755106906,0.8162538492362543,0.8988323406218728,0.850514313341916,0.952970967664774,0.8692044482463644,0.018543299556768627,0.9776627604156058,0.9224853092552346
RipVIS-001_00004.jpg,0.9018872901353572,0.8260686401091009,0.9047509189575111,0.8750049581445103,0.9365904917480965,0.886665501046044,0.018838609435067273,0.9798404947906034,0.933863151427381
RipVIS-001_00005.jpg,0.9020735634802725,0.8263003959182352,0.9048899050397284,0.8928894444184335,0.9172173331984883,0.8976512295542547,0.014776434462718011,0.9799587673600478,0.9416281351705187
RipVIS-001_00006.jpg,0.9026960438113031,0.8271968394683027,0.905427178506952,0.9016500351858966,0.9092361009529507,0.9031571045220587,0.023246951215082516,0.9802560763878252,0.9455552950724819
RipVIS-001_00007.jpg,0.8897475399526831,0.8033957753575716,0.8909810994741593,0.8614183815946402,0.9226450335194807,0.873004888767758,0.019313304717262326,0.9782259114572719,0.9265496180922295
RipVIS-001_00008.jpg,0.874152695040225,0.7748227841659563,0.87312692971774,0.8220522503405975,0.9309686616457951,0.8417478994533991,0.027977617900084406,0.975699869790608,0.9075750543955695
RipVIS-001_00009.jpg,0.8929117524561316,0.808338053232378,0.8940121033094286,0.8637228202042135,0.9265029792848938,0.8755888604044786,0.023947470061037566,0.979437934026715,0.9280378395379356
RipVIS-001_00010.jpg,0.898863009912414,0.8184929730766116,0.900188216500883,0.8695388683723262,0.9330771504471408,0.8815447000078196,0.02258444618566684,0.9810112847211577,0.9313632633594787
RipVIS-001_00011.jpg,0.8982739004941706,0.8171562545911522,0.8993791838501051,0.8680545472724344,0.9330492196766742,0.880318859752451,0.030127462334853715,0.981129557290602,0.9306759649005846
RipVIS-001_00012.jpg,0.9033225263565512,0.8259246981743863,0.9046645778987165,0.881209355380705,0.9294025630114987,0.890443965368165,0.030630276844565034,0.982336154512823,0.937087080711521
RipVIS-001_00013.jpg,0.8943202143274749,0.8096538284367174,0.8948162523836315,0.8814286380276796,0.9086168154563318,0.8867353232967379,0.02072350481353872,0.9807107204850469,0.9361648509510512
RipVIS-001_00014.jpg,0.9027509120662955,0.825018591301126,0.9041207527786754,0.9183024311687837,0.8903704383016663,0.912576705139685,0.03152173912472432,0.9821278211794898,0.9534393670523235
RipVIS-001_00015.jpg,0.9006194809030741,0.8213635550418141,0.901921588107057,0.9207856552917214,0.8838149372607024,0.9131461220975395,0.034233280389230056,0.981579861110046,0.9542619527961376
RipVIS-001_00016.jpg,0.9026178931526048,0.8246117904169343,0.90387642428695,0.9227697362787634,0.8857412544647274,0.9151184170153251,0.039905677482331633,0.9822417534711564,0.9554639387330206
RipVIS-001_00017.jpg,0.9011447800562518,0.8219808443381457,0.9022936183906358,0.9211267943333958,0.8842151309931826,0.913499961942457,0.02633002704664923,0.9819498697906012,0.9545637288240523
RipVIS-001_00018.jpg,0.9064920017076055,0.8311817932456137,0.9078091496010504,0.9401540808994238,0.8776157774562239,0.9269434095195692,0.019928825619229745,0.9832986111100441,0.963793991719825
RipVIS-001_00019.jpg,0.9033132144459481,0.8254203432895934,0.9043619419756238,0.9330331112566771,0.8774003126428825,0.921349223072136,0.01548750439713349,0.9827398003461558,0.960268584479359
RipVIS-001_00020.jpg,0.9022288368343994,0.8234408814682855,0.9031725567162099,0.9579536595529804,0.8543179201853872,0.9352626601152405,0.0184094256225314,0.9825607638878228,0.9713987456284615
RipVIS-001_00021.jpg,0.90218193047408,0.8231277385971316,0.9029841641601213,0.9618953551716543,0.8508725541943432,0.9374319223851864,0.020459440053758174,0.9827430555544892,0.9732687936872222
RipVIS-001_00022.jpg,0.8797460007802906,0.7830388232529203,0.878319432018164,0.9591294411394977,0.8100683417220089,0.9250843886723105,0.017540751237147278,0.9782975260406052,0.9695657603428773
RipVIS-001_00023.jpg,0.8914717116484663,0.8033312923690576,0.8909414435033862,0.9654556851498222,0.8271051494784307,0.9342027189177072,0.02630106322956518,0.9811794704850465,0.9739977549551406
RipVIS-001_00024.jpg,0.8835621298560401,0.789158996136202,0.8821563626714439,0.9644662381055373,0.8127908322628454,0.9297654168630795,0.01741654571527276,0.9796440972211592,0.9727060948909083
RipVIS-001_00025.jpg,0.8869386572179914,0.7950991620179944,0.885855421072303,0.9757723350824413,0.8111118822782354,0.9377005948305375,0.02581570454897531,0.9803927951378251,0.9782779344340462
RipVIS-001_00026.jpg,0.8523637147605433,0.7334744612632745,0.8462477846125899,0.9610810810674101,0.7559270074541455,0.9116004954409181,0.0195562859458412,0.9733604600683883,0.9677277835731891
RipVIS-001_00027.jpg,0.8911508593167512,0.8013319347107881,0.8897104628741792,0.9595431442285515,0.8293526560186156,0.9303346474533261,0.02847380409482274,0.982326388887823,0.9718489997567834
RipVIS-001_00028.jpg,0.8971908875780432,0.812100490550368,0.8963084495426831,0.9801740378430643,0.8256631149295239,0.9448124383874371,0.0438906453331057,0.9835416666655995,0.9819896113549524
RipVIS-001_00029.jpg,0.9531572169614895,0.9130895048246868,0.9545706068868547,0.9823548283448451,0.9283148145200275,0.9710492850324581,0.07505882351175086,0.9936751302072551,0.9884256277509701
RipVIS-001_00030.jpg,0.9223246879449517,0.8562673135040941,0.9225689719092341,0.9929759150286627,0.8614853643971541,0.9635617721641658,0.06649375145803023,0.9891341145822601,0.9909210589703673
RipVIS-001_00031.jpg,0.9029692815670198,0.8203382004844991,0.9013030658436535,0.9825968235144635,0.8324329072658903,0.9483808335529587,0.053416425538968075,0.9864887152767073,0.9846731311446224
RipVIS-001_00032.jpg,0.8983416600690668,0.8107941307945814,0.8955122142336553,0.9869656674745142,0.8195698622745275,0.9482307511864162,0.05437026839771271,0.9866937934017072,0.9868213953404552
RipVIS-001_00033.jpg,0.9206409678178271,0.8513794326696393,0.9197244148294044,0.9546849543258689,0.8872339301592064,0.9403865747565714,0.031329186816095554,0.9904546440961475,0.973656417775659
RipVIS-001_00034.jpg,0.9165512441770209,0.8437631388499393,0.9152619673004665,0.9667045607628912,0.8690177194867923,0.9454488578331053,0.07950996875342062,0.989919704860037,0.9790048092384946
RipVIS-001_00035.jpg,0.905346253028835,0.8232982817626162,0.9030867741143468,0.987617594201178,0.8318851898722398,0.9519748553212725,0.026807839597475142,0.988093532985039,0.9878697260369549
